_c0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
53415,leon bridges,here in my arms,2016,blues,say want long say need girl wrong tell room arm arm know comfort baby come warm arm arm darling know world blanket cold baby dark cling girl fall need gotta say want long say need girl wrong tell room arm arm baby come warm arm,45,0.13799656254466033,0.001223990269406435,0.0012239902784263114,0.0012239903795103133,0.05436419898356836,0.0012239902307999704,0.31271567489691365,0.23355739190431582,0.0012239902370141927,0.001223990251957165,0.0012239902757711196,0.08871177336962208,0.0012239902232540753,0.09848883458404588,0.0012239903703044055,0.0012239902192663135,0.5342792158561682,0.6959208266030817,0.6104413759451567,0.006224696356275304,0.6692085737840064,0.4143961252843932,romantic,0.05714285714285714
53416,dorothy,wicked ones,2016,blues,night faint heart faint heart faint heart night faint heart cause faint heart gonna fall apart night holy holy plan promise land night evil hand evil hand gonn raise dead sleep wicked play lyric commercial,35,0.0019493177527194036,0.2603210946931718,0.001949317882502987,0.1949381311005712,0.0019493177474848781,0.0019493177732793209,0.0019493179060432113,0.001949317810187801,0.0019493178499247132,0.0019493179026527285,0.0019493178222576475,0.0019493178007054786,0.036697507394709804,0.0019493177527650763,0.36330936437854705,0.0019493177413341663,0.5689375067691976,0.7739661051713971,0.03544079863533999,0.0,0.584707337180544,0.6356242557325114,sadness,0.05714285714285714
53418,leon bridges,there she goes,2016,blues,go move fast like train somebody babe go baby lie leave luggage break heart train station want know come home wait go go go go go go go go go sleep slip door bother bother leave note want know come home wait go go go go go go go go go send white letter mail baby spend months reply want know come home wait go go go go go go go go go change mind roll roll go go go go go go go go go go go,88,0.0935310129310616,0.02102086389150763,6.418486081345326E-4,0.08999782700899649,6.418485259833858E-4,6.418485301220966E-4,6.418485302392479E-4,6.418485814423811E-4,6.418485498510106E-4,0.08121349098306473,6.418485592001171E-4,6.418485395310324E-4,6.418485681321905E-4,6.418485607869681E-4,0.07546659779248342,0.5187572566352212,0.6404202317773205,0.740763531010435,0.37550138102548297,0.0,0.9237427864798021,0.6936841270718364,feelings,0.05714285714285714
53424,dorothy,medicine man,2016,blues,medicine free change ways holler holler medicine hurt holler live like free change ways ohhohhohhoh woahoh ohhohhohhoh woahoh medicine know break need dollar pain away free change ways free change ways change ways medicine ohhohh woahoh medicine ohhohh woahoh whoooooa whoooa whoooa free change ways change ways change ways free change ways medicine free change ways,56,0.0014224751179143609,0.0014224751255141157,0.6547696129986376,0.0014224751122579099,0.0014224752070163672,0.0014224751473252224,0.0014224751149338008,0.0014224751825712171,0.0014224752448431862,0.0014224751127346702,0.031952560824561466,0.0014224751295172345,0.19575924728448352,0.0014224753845738976,0.09618145156540159,0.0014224751163761104,0.4487165601646269,0.7262518267825551,0.07911554128066395,0.0,0.2817394888705688,0.45243535133429585,world/life,0.05714285714285714
53426,dorothy,whiskey fever,2016,blues,whoa mama leave tell whoa mama soul deep gotta whiskey whiskey whiskey fever evil evil whiskey whiskey whiskey fever evil evil whooohh whooohh whoooh evil whoa mama grow habit bustin bone hell mama gonna swallow lord know gotta whiskey whiskey whiskey fever evil evil whiskey whiskey whiskey fever evil evil whooohh whooohh whoooh evil whooohh whooohh whoooh evil evil whoa evil evil evil whiskey whiskey whiskey fever evil evil whiskey whiskey whiskey fever evil evil whooohh whooohh whoooh evil whooohh whooohh whoooa evil,83,8.771929955741013E-4,0.4239825849357469,8.771929928884816E-4,8.771929858275856E-4,0.07676331640163059,0.09132087908344733,8.771929881752336E-4,8.771930459054657E-4,8.771929967136848E-4,8.77192985668479E-4,0.33947010196278554,8.77192988544879E-4,8.771929908387112E-4,8.771929891549457E-4,8.77192998791235E-4,8.771929843375774E-4,0.48987328062384927,0.7811963182319308,0.005832335173027283,0.0,0.5568837592745258,0.8358307086267358,violence,0.05714285714285714
53433,reignwolf,hardcore,2016,blues,lose deep catch breath think say try break wall mama leave hardcore hardcore think brother say lock bedroom sister say throw away world stop hell think say try break wall think hardcore hardcore think time think like anymore try break wall think hardcore hardcore think say try break wall mama leave think hardcore hardcore think,55,0.0011198208336427775,0.11025695636072201,0.025703045413450257,0.0011198208707197575,0.0011198208317753095,0.09438572758099605,0.0011198208308499864,0.41606761466484077,0.0011198208728067896,0.0011198208323354069,0.0011198208824583118,0.0011198208518797023,0.0011198208577114985,0.00111982092056278,0.30970011658288826,0.0011198208299497401,0.5180331419906856,0.7224572468784451,0.08343281469158102,0.004777327935222672,0.44043693322341304,0.6156036104430889,sadness,0.05714285714285714
53435,parker millsap,hades pleads,2016,blues,gonna house styx long black train go clacketyclick beg like cerberus beg like beggin gonna garden scream belly voodoo machine pick darlin black limousine knockin gonna line want pretty girl rule underworld coal diamonds string black pearl gonna crown queen dead goldcapped teeth ring head hear river burial listen gonna line,51,0.03417570895060329,0.3103166001700797,0.0016447368918621867,0.0016447370782633453,0.0016447368477365651,0.001644736861076976,0.0016447369208017729,0.00164473687154995,0.0016447368990056472,0.14355806233730795,0.07974478878630642,0.0016447368474448692,0.0016447369052872182,0.15031366698338144,0.001644736864458411,0.0016447370530220072,0.5483591465395863,0.7358151937030485,0.024597414254431984,2.4898785425101215E-4,0.7083676834295135,0.632621158939098,violence,0.05714285714285714
53436,leon bridges,outta line,2016,blues,say ahead dirty beat better hold tongue better speak fool fool train ticket cause line outta line outta line outta line outta line know happen come home half past outta line outta line outta line better come quick plan change mind say face fool better hold tongue better speak cause fool fool better train ticket cause line outta line outta line outta line outta line know happen come home half past outta line outta line outta line better come quick plan change mind say ahead thief better hold tongue better speak fool fool train ticket cause line outta line outta line outta line outta line know happen come home half past outta line outta line outta line better come quick plan change mind,123,0.04020509962959169,4.385965266422508E-4,4.3859651953172274E-4,0.2122707320479297,4.3859649251870505E-4,4.3859650400691446E-4,4.385965573098686E-4,0.16207247415810117,0.49581297495756627,4.385965487062264E-4,0.05289726940788044,4.385964980091884E-4,4.3859649393423707E-4,4.3859649447392673E-4,4.385965116893468E-4,4.3859649169652304E-4,0.611177298819452,0.8045534958849319,0.4246982175684915,7.753036437246963E-5,0.9649629018961252,0.8278224505109669,obscene,0.05714285714285714
53440,phish,waiting all night,2016,blues,night wait come home wait night wait night mind race wonder wrong wait night wait night come home come roll hold wait night say sorry wait night go away wait night know wait night leave wait night sail sail,39,0.0640499523841077,0.0013157897250716097,0.001315789553650263,0.6148465136670523,0.0013157894787218102,0.0013157894984202965,0.026548552784359098,0.08498308535399636,0.001315789503624604,0.0901206253117319,0.0013157896024882018,0.0013157895492834238,0.00131578950916777,0.0013157894766378192,0.0013157897287994723,0.0013157898129117123,0.2386006715043864,0.6827936312591338,0.43373437121924835,0.031174089068825912,0.49608408903544926,0.7937873535189486,night/time,0.05714285714285714
53442,dorothy,raise hell,2016,blues,gotta raise little hell young blood like river young blood chain young blood heaven need sinner raise hell saint young blood come start riot care young blood heaven hate sinner gonna raise hell raise hell raise hell somebody gotta gotta raise little hell baby drop bone baby sell soul heaven fare thee somebody gotta gotta raise little hell hell yeah somebody gotta gotta raise little hell hell yeah somebody gotta gotta raise little hell young blood stand deliver need queen young gotta pull trigger world run scar raise hell baby drop bone baby sell soul heaven fare thee somebody gotta gotta raise little hell hell yeah somebody gotta gotta raise little hell hell yeah somebody gotta gotta raise little hell,120,0.04175565164180113,0.40277716116962176,4.741583825913698E-4,4.7415837215430767E-4,0.05798856297850235,0.11111238856501163,4.741583732925488E-4,4.74158379726053E-4,4.741583914400999E-4,4.741583714952884E-4,4.7415838716555295E-4,4.7415838143960253E-4,0.13048874445526554,4.741583940491008E-4,4.741583794791867E-4,0.06429593512027248,0.5256146431279108,0.7500192292900545,0.022488978402588757,0.0,0.7135201978565539,0.6936841270718364,violence,0.05714285714285714
