_c0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
73864,anvil,metal on metal,1982,rock,metal metal crave louder better turn grave metal metal ears start bleed crank fulfil need metal metal shakin place blow hair cave face metal metal feel grind hammer victim metal metal head start bang denim leather chain clang rockin rockin metal tonight pound pound join heavy metal fight metal metal get high excitement action pass metal metal harden breed true fee metal metal heat start rise kickin scream cry metal metal party concert alive metal metal hell tomorrow live today,80,0.0015037594140499399,0.41481773636521563,0.1716978985511432,0.04029025161728802,0.0015037596427310209,0.0015037594498298356,0.0015037594721541436,0.001503759469715383,0.2251320819453517,0.0015037594329033856,0.0015037594747398355,0.12700939828153093,0.0015037596203140316,0.0015037594897138512,0.0015037595542684839,0.001503759941815847,0.43030434311708005,0.7583006435402404,9.126515187264243E-5,1.4777327935222673E-6,0.5403957131079966,0.9239215479001945,violence,0.5428571428571428
73865,amy grant,el-shaddai,1982,rock,elshaddai elshaddai elelyon adonai power elshaddai elshaddai erkahmka adonai praise lift high elshaddai save power hand turn land outcast knees see children free elshaddai elshaddai elelyon adonai power elshaddai elshaddai erkahmka adonai praise lift high elshaddai years clear time near people couldn messiah ought word contain plan understand awesome work frailty elshaddai elshaddai elelyon adonai power elshaddai elshaddai erkahmka adonai praise till elshaddai elshaddai elshaddai elelyon adonai power elshaddai elshaddai erkahmka adonai praise till elshaddai,75,0.0017543859954586836,0.001754386129854033,0.33395776493601664,0.0017543860781373715,0.001754385976741708,0.001754386355830844,0.0017543861304297947,0.001754386071955781,0.0017543860265447312,0.001754386047874581,0.0017543860556916244,0.24315232223973723,0.3948197358694946,0.0017543859827357639,0.0017543860343742512,0.0017543859651014265,0.3436586158345067,0.6590775068584467,0.5793168467036615,0.0,0.21372629843363564,0.2762536727873783,world/life,0.5428571428571428
73866,dire straits,love over gold,1982,rock,walk high wire dancer heed danger advice footsteps forbid knowledge throw strangers caution wind dance doorways leave interfere crazy balance mind finally reappear place come throw strangers caution wind take gold mind matter things hold fall shatter finger like dust,40,0.0021929826828647023,0.0021929827372802213,0.0021929825865570625,0.0021929827552965232,0.0021929824561407046,0.00219298245907938,0.0021929827699569125,0.15453488275534502,0.0021929826038296464,0.002192982504212507,0.0021929826181060993,0.391043703255956,0.002192982474122271,0.002192982707219269,0.3908392018774951,0.0021929824599879583,0.572186721542294,0.5530087429172115,0.3363447152055374,0.03451417004048583,0.07749381698268754,0.34132076997800126,sadness,0.5428571428571428
73869,the cure,one hundred years,1982,rock,matter ambition black high build go home time story radio small fall mouth laugh prayer better prayer better meet mother fear take hold creep stairs dark wait death blow wait death blow wait death blow stroke hair patriots shoot fight freedom television share world slaughter pig struggle away pain creep feel little black haired girl wait saturday death father push push white face mirror ache inside turn round like days like days like days like days caress paint lifeless face piece meat clean room soldier close yellow moon shadow deliverance black flag years blood crimson ribbon tighten round throat open mouth head burst open sound like tiger thrash water thrash water feel like years years years years years,118,5.91366060754831E-4,0.41684558927054494,0.2078232862957155,5.913661123158437E-4,5.913660566518076E-4,0.011042483744965347,5.913660989193819E-4,5.913660717510894E-4,5.913660856521755E-4,0.03656526772108399,0.05191886513026121,0.13095366170979944,0.03799475163177187,0.07925999042396342,5.913661125462734E-4,0.021682443246941626,0.40539369652334023,0.7604286849729508,0.0012339369818644397,0.5151821862348178,0.24567188788128605,0.8818781927924073,violence,0.5428571428571428
73870,scorpions,can't live without you,1982,rock,stand band scarves hand play imaginary guitars people shake head right till turn live live live live live live live live hand wanna light shin want stand dance gonna leave breath single song live live live live live live live live stand shout ready ready roll stand shout ready ready come live live live live live live live live,59,9.233610607955424E-4,0.13195703583883064,0.5083298463210711,0.10194999056580684,9.233610365902635E-4,9.233610380421102E-4,9.233610727414566E-4,9.233610476259175E-4,9.233610681982491E-4,0.060895109647385384,9.233610617879274E-4,0.07206539152924978,0.03660373389325864,9.233610387328333E-4,9.233610558791896E-4,9.233610363901827E-4,0.47471027834939894,0.6635387021511165,0.03383437131964992,0.0016295546558704455,0.6331409727947238,0.8518472248582737,world/life,0.5428571428571428
73878,split enz,six months in a leaky boat,1982,rock,young want sail world life live spirit sailor circumnavigate globe pioneer acknowledge frontier remember thunderclap lightning flash temper flare round horn dare spend months leaky boat afloat aotearoa rugged individual glisten like world tyranny distance stop cavalier stop conquer stay free lads forget forgive world explore tales tell shore spend months leaky boat months leaky boat alright listen shipwreck cruel fool kind wind sail protect prevail spend months leaky boat leaky boat,72,0.0016977929130236006,0.001697792884825165,0.37700517077881224,0.0016977929623916829,0.0016977928882523862,0.0016977928747569126,0.0016977928847458986,0.09631591411386684,0.0016977929508206861,0.0016977929373906662,0.0016977930612828533,0.19952797712372333,0.12907402912504143,0.07850232171239226,0.0016977929890604913,0.0016977928701892733,0.32199718401386335,0.5567776837679153,0.21485864945647537,1.1740890688259108E-4,0.21372629843363564,0.550536513252466,world/life,0.5428571428571428
73879,misfits,devils whorehouse,1982,rock,work devil whorehouse love carnality human entrance heresy real good sure come devil whorehouse intimate hell demon slut angels time fall come alive house scream real good sure come alive house scream come alive house scream devil whorehouse night time beat back say devil whorehouse night time midnight mass real good sure come alive house scream come alive house scream real good sure real good sure,66,0.07823799013113125,0.3681133647465927,9.569378235613385E-4,0.0823726784639064,9.569377999507331E-4,9.569379366069694E-4,0.019819140682151955,9.569378357070635E-4,9.569378365556651E-4,9.569378128366185E-4,0.1652968904420138,0.03544740837041888,9.569378150931285E-4,9.56937805180093E-4,9.569378256109373E-4,0.23922927321666224,0.5646052204050688,0.6371304771427838,0.026505046691813947,0.0,0.4847485572959604,0.9159132897844257,violence,0.5428571428571428
73880,judas priest,you've got another thing coming,1982,rock,life gonna live takin flight say stand tall young kinda proud long music loud think world go thinkin like fool cause waitin think thing comin thing comin right talkin end listen night action spend drive hard callin shots card comin rock think away brain listen foolin better think waitin think thing comin thing comin thing comin world livin share sorrow answer tomorrow time rest yeah tough room second best real strong security smash goin infinity yeah think world go thinkin like fool cause waitin think thing comin thing comin thing comin thing comin thing comin thing comin thing comin thing comin thing comin thing comin thing comin thing comin,109,5.211047512787932E-4,5.211047627888242E-4,0.14147654498553694,0.02487656458855366,0.021660777028114257,5.21104762012498E-4,5.211047486762971E-4,0.2735110973216078,0.5010123922900089,5.211047733432062E-4,5.211047895048424E-4,5.211047564843577E-4,5.211047764097296E-4,5.211047638268545E-4,5.211048149359476E-4,0.020468442441423575,0.4866240658507528,0.7357126374894238,0.004687755710598104,6.1437246963562756E-6,0.5352431986809562,0.8208152246596689,obscene,0.5428571428571428
73887,air supply,two less lonely people in the world,1982,rock,dream wear lose begin heart drift look come smile reach tell lonely look begin moment touch know lonely people world gonna fine people world believe life wrong finally go right lonely people world tonight lyric commercial,36,0.0014224752247408094,0.0014224751435006097,0.3373936869870251,0.10103714195910697,0.0014224751147285466,0.0014224751244247857,0.03126105902948072,0.0014224753047637376,0.0014224751434412245,0.0014224751493729967,0.0014224751677021602,0.0014224751850209954,0.09236294672814416,0.10424136740203765,0.22689291887927715,0.0014224753217830929,0.38048304992960036,0.5921595774683999,0.7871483806710651,0.0,0.20651277823577904,0.3693496733831927,world/life,0.5428571428571428
73888,dionne warwick,heartbreaker,1982,rock,hard cry like think believe morning matter life love dream follow die cry rain search world everlasting feel pain meet heartbreaker lesson know spell heartbreaker want suddenly want pass world stronger universe soul cry reverse rule life hurt mind hold power tell goodbye heartbreaker want suddenly want pass heartbreaker lesson know suddenly want heartbreaker want suddenly want pass tell heartbreaker,60,0.0011961722577915972,0.0011961723199065064,0.34926658268566674,0.001196172298017967,0.0011961722508813362,0.00119617228423026,0.08291859873547619,0.11667404201781656,0.001196172299413537,0.0011961722680657837,0.0011961722942830546,0.0011961723116769235,0.0011961722917648609,0.001196172410787781,0.17338585064086945,0.03906492054607716,0.6599155204158995,0.5665205240622515,0.0924689683423377,1.548582995951417E-5,0.8031739488870568,0.5144993517315055,world/life,0.5428571428571428
